id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41700834,Kemerburgaz da yeni hava limanını  çok yakın,329235636,Serkan,,Eyup,41.15856,28.91793,Entire home/apt,353,5,0,,,1,180
41701330,1+1 ŞİŞLİNİN GÖBEĞİNDE TEMİZ FULL EŞYALI DAİRE..,329247405,Oğuzhan,,Sisli,41.06138,28.97468,Entire home/apt,299,7,0,,,2,180
41701337,2+2 apartment close to Cevahir Mall,244295293,Cemil,,Sisli,41.06709,28.99297,Entire home/apt,156,2,0,,,5,365
41701448,3+1 family apartment,17236487,Ali,,Fatih,41.00475,28.96979,Entire home/apt,1365,3,0,,,2,362
41702270,شقة ضمن مجمع يوجد فيه حراسة قريب من المواصلات,192946223,Feras,,Bagcilar,41.04593,28.82985,Entire home/apt,339,7,0,,,1,364
41702522,"Calm, clean, close to Taksim Square",259149054,Ali,,Beyoglu,41.03361,28.99022,Entire home/apt,450,3,0,,,1,87
41702706,Sisli,329257960,Damla,,Sisli,41.06078,28.99448,Shared room,75,7,0,,,1,364
41702757,Evim Benim,329258863,Merve,,Sisli,41.04869,28.97936,Shared room,2047,30,0,,,1,90
41703586,ELM SUITE DUPLEX FAMILY,317972435,Nilüfer,,Kagithane,41.05751,28.96044,Entire home/apt,652,1,0,,,3,365
41704544,"Amazing Bosphorous view, brand new apartment",135127505,Enis,,Sariyer,41.0908,29.05516,Entire home/apt,894,4,1,2020-02-16,0.32,1,0
41705228,ELM SUITE KICHENETTE ROOM,317972435,Nilüfer,,Sisli,41.06353,28.96915,Entire home/apt,251,1,1,2020-03-06,0.39,3,365
41706206,Hijyenik Antibakteriyel Klimalı Metrobüs Yanında,329284317,Efendi,,Kadikoy,40.99807,29.04617,Entire home/apt,102,1,12,2020-03-16,3.24,3,365
41706776,gorgeous terrace,43990781,Sami,,Besiktas,41.03965,28.99306,Private room,102,1,3,2020-02-12,0.78,2,365
41706916,"Nişantaşı, Beşiktaş'a 5 dk, taksime 10 dk mesafede",329272431,Uğur,,Besiktas,41.05975,29.00502,Entire home/apt,1494,2,0,,,1,179
41708170,1+1 delüx daire,329301335,Hakan,,Esenyurt,41.0254,28.62769,Entire home/apt,299,1,0,,,2,365
41708848,The pleasure that stay private & comfortable room,85861674,Birgül,,Sisli,41.05447,28.98515,Private room,333,2,0,,,7,89
41709293,1+1 delüx daire 2,329301335,Hakan,,Esenyurt,41.02659,28.62618,Entire home/apt,299,1,0,,,2,365
41709559,Bright and cozy room in city center,59951815,Kemal,,Sisli,41.06085,28.98447,Private room,170,2,2,2020-03-08,0.74,1,179
41710244,"Free wifi, easy access to anywhere, good location,",329317616,Habibe,,Uskudar,41.01313,29.03886,Private room,102,1,0,,,1,90
41710533,Keyifli konaklama çift kişilik oda,328932714,Melis,,Maltepe,40.94534,29.11644,Private room,109,1,0,,,3,179
41710594,"Marmaray’a dört dk mesafede, mini dolaplı özel oda",282772147,Dilay,,Kadikoy,40.97422,29.07419,Private room,83,1,0,,,1,0
41710722,"terrace*central* osmanbey subway, nisantasi 10min.",324561134,Yeşim,,Sisli,41.04645,28.98178,Entire home/apt,512,5,0,,,1,363
41711416,Cozy flat near seaside in lovely neighbour,56390457,Talha,,Maltepe,40.94548,29.11346,Private room,68,1,1,2020-02-11,0.30,1,131
41711859,İstanbul mecidiyeköy merkeze 8 dk dubleks oda,46837174,Erdi,,Sisli,41.071,28.99496,Private room,110,1,0,,,1,0
41712990,Konforlu lüks sitede konaklama,329339716,Samiye,,Kucukcekmece,41.03566,28.77816,Private room,509,1,0,,,1,363
41713078,Çatı katı,328676584,Mehmet,,Beyoglu,41.03673,28.97519,Entire home/apt,252,1,0,,,2,365
41714598,Aksaray,302507272,Cevat,,Fatih,41.01326,28.94888,Shared room,88,1,0,,,1,179
41716156,"Не обищаю шикарное жилье, но чисто.",329367460,Tynyshgul,,Beyoglu,41.04149,28.94971,Private room,115,7,0,,,1,90
41717353,Yuki house 2 person,328112899,Yuksel,,Beyoglu,41.03602,28.97669,Entire home/apt,143,1,1,2020-02-15,0.31,3,180
41724766,Beykoz'da Temiz Düzenli Daire,329508881,Serdar,,Beykoz,41.05705,29.16247,Entire home/apt,360,1,0,,,1,365
41726359,Economic Bugdet Single-Double Room At City CenteR,225719048,Vedat,,Fatih,41.00459,28.97163,Private room,82,1,2,2020-02-08,0.58,10,365
41727442,"Clean, free smoking, user friendly",329530201,Mirshahin,,Umraniye,41.00649,29.12651,Private room,339,1,0,,,1,88
41730519,"COZY FLAT WITH A PATIO IN THE CENTER, CIHANGIR",11597638,Dilek,,Beyoglu,41.03029,28.98092,Entire home/apt,409,3,0,,,3,134
41731872,Seamoon Hotel  Triple 106,323536540,Seamoon,,Sisli,41.05649,28.987,Private room,210,1,0,,,10,354
41732017,Sweet apartment with cozy atmosphere in Cihangir,109518552,Parvin,,Beyoglu,41.03066,28.98499,Entire home/apt,409,2,0,,,2,179
41733422,Ev,51064423,Canan,,Beyoglu,41.0346,28.97776,Private room,403,1,0,,,1,180
41734040,Cozy Flat in Cihangir with Terrace,327016456,Yağmur,,Beyoglu,41.02961,28.98399,Entire home/apt,252,1,4,2020-03-02,1.02,2,48
41734743,"Jhelom / Cosy&Large Suit in Moda, Kadıkoy",329593677,Aras,,Kadikoy,40.98285,29.03279,Entire home/apt,197,3,2,2020-03-15,0.52,1,231
41734891,"Sevimli ,ferah ,küçük ev",329593613,Yücel,,Sisli,41.04613,28.9792,Entire home/apt,231,3,3,2020-03-16,0.84,1,365
41735754,KÖŞK HOUSE,301738051,Oğuzhan,,Esenyurt,41.02676,28.62811,Private room,353,1,0,,,1,365
41736252,Cozy room in 3 bedroom apartment with friends,6051252,Mykola,,Kadikoy,40.9752,29.06715,Private room,122,7,0,,,2,362
41736283,beyaz köşk otel,328019803,Beyaz,,Fatih,41.01463,28.96077,Private room,136,1,0,,,2,365
41736415,modern reggae house,328421109,Orhun,,Sisli,41.06116,28.99256,Shared room,61,1,0,,,1,364
41737246,Orman içerisinde müstakil doğal bahçeli villa,266206164,Ali Osman,,Sile,41.11388,29.82364,Entire home/apt,1501,1,0,,,2,365
41737262,Quiet and cozy room | Cihangir - Taksim,235874301,Onat Can,,Beyoglu,41.02962,28.98022,Private room,710,7,4,2020-04-01,1.21,1,68
41738002,Between the airport and city center,222724867,Ömer,,Basaksehir,41.11475,28.7719,Entire home/apt,421,3,1,2020-02-04,0.28,10,353
41739332,My home is in the center of istanbul,240573520,Orhan,,Besiktas,41.04489,29.00185,Private room,61,1,0,,,1,180
41739352,"BESIKTAS, CENTRAL, BESTPRICE w SEAVIEW for 1&2",326382063,Esin,,Besiktas,41.0451,29.01309,Private room,149,1,0,,,1,365
41739939,Pandan karaköy/Best location at karaköy,93993631,Emre,,Beyoglu,41.02491,28.97918,Private room,239,1,1,2020-03-15,0.45,2,179
41740185,Luxury yacht on Bosphorus,32592177,Kaan,,Besiktas,41.08037,29.0479,Entire home/apt,11162,1,0,,,1,180
41740625,"Deniz,Sahil, Promanade",275265118,Adler,,Maltepe,40.94485,29.11017,Entire home/apt,170,3,2,2020-02-24,0.63,1,90
41741494,Near Sisli Mosque New 3 Big Room First Floor,238245787,İbrahim,,Sisli,41.06065,28.9863,Entire home/apt,682,10,0,,,19,365
41742993,Near the metro metrobus terminal.city center clean,329284317,Efendi,,Kadikoy,40.99828,29.04585,Entire home/apt,102,1,1,2020-03-19,0.47,3,365
41743132,Safe and luxurious room,323270686,Gizem,,Sisli,41.04535,28.98431,Private room,102,2,1,2020-01-30,0.27,1,90
41743199,Entire Flat-City Center,149746014,Tuba,,Beyoglu,41.0255,28.9725,Entire home/apt,184,1,2,2020-03-10,0.58,1,116
41743677,Comfy and big room in kozyatagi,329682555,Melisa,,Kadikoy,40.9717,29.09137,Private room,299,2,1,2020-01-25,0.25,1,179
41743877,Halkalı temiz ferah daire,329686116,Mustafa,,Kucukcekmece,41.03478,28.7985,Entire home/apt,62,2,1,2020-04-20,1,1,0
41744864,"It all happens here, in the heart of the city!!!",329692765,Tarik,,Besiktas,41.04721,29.00303,Private room,88,1,3,2020-03-17,0.94,1,365
41746472,"Cosy room in Fatih, Istanbul",230056724,Musa,,Fatih,41.01062,28.92814,Private room,61,1,0,,,1,89
41747323,HİJYENİK STERİLİZE EDİLEN ANTİBAKTERİYEL KLİMALI,329284317,Efendi,,Kadikoy,40.99686,29.04607,Entire home/apt,88,25,2,2020-02-22,0.57,3,365
41747699,gop meydan,329729096,Ferhat,,Gaziosmanpasa,41.06101,28.90783,Entire home/apt,231,1,0,,,1,364
41747760,Quad bed Mixed Dormitory Room,297544695,Haris,,Avcilar,40.98025,28.74143,Shared room,88,1,0,,,1,365
41750149,Evim bir otel degildir ucuz bir konaklama için,310563960,Şemsettin,,Sancaktepe,40.97937,29.23116,Entire home/apt,7,1,0,,,1,0
41751637,Duplex dans quartier tranquille proche du centre,191327652,Yeliz,,Kagithane,41.0787,28.96794,Private room,224,2,0,,,1,364
41754675,ŞİŞLİ'DE RAHAT VE KONFORLU TEK KİSİLİK ODA,85861674,Birgül,,Sisli,41.05485,28.9869,Private room,129,2,1,2020-02-23,0.34,7,364
41754885,Flat in Bağdat Caddesi,204839015,Berat,,Kadikoy,40.98368,29.04128,Entire home/apt,251,2,1,2020-02-12,0.30,1,179
41756064,Fabulous house from director close toZorlu Center!,29738883,Gamze,,Besiktas,41.06201,29.01747,Private room,238,2,0,,,1,179
41756209,Mahyar hotel apartment,323264658,Maziar,,Beyoglu,41.03546,28.97688,Entire home/apt,266,1,0,,,2,88
41757248,Magnificent Istanbul view and quiet place to live,137323265,Lütfi,,Beykoz,41.10099,29.08558,Private room,296,1,0,,,1,0
41757513,ÇİFT KİŞİLİK ÖZEL ODA,325805485,Gülşah,,Besiktas,41.04298,28.99837,Private room,217,1,1,2020-02-15,0.31,5,365
41757973,Good location of historical streets of istanbul,316777744,Nilofar,,Beyoglu,41.0356,28.97619,Entire home/apt,177,1,0,,,3,365
41758056,"Wi fi ,balcony,Удобная развязка,все виды транспорт",252125588,Ibrahim,,Gungoren,41.00802,28.89545,Entire home/apt,163,2,5,2020-03-13,1.39,1,170
41758179,duplex luxury apprtment ın the downtown,285058387,Anas,,Sisli,41.05647,28.98253,Entire home/apt,478,3,0,,,2,365
41758406,Havalimanı yakınında 1+1 Suit Daireler,310623115,Murat,,Pendik,40.92719,29.30996,Private room,149,1,1,2020-03-16,0.45,3,365
41759125,Home W/ Sea View & Fireplace ★ 3 mins to Taksim,304919517,Aydin & Erin,,Beyoglu,41.03227,28.98507,Entire home/apt,594,3,3,2020-03-17,0.89,12,361
41759740,Ardalan house 1,329634630,Seyed Mohsen,,Beyoglu,41.03602,28.98376,Private room,28,1,0,,,1,0
41763810,DENİZE SIFIR HAVUZLU 2+1 güvenlikli SİTEDE daire,329921030,Pelin,,Kartal,40.90098,29.15593,Entire home/apt,339,3,1,2020-02-18,0.32,1,365
41765020,Cozy and comfortable room,276910819,Ilayda,,Kadikoy,40.99569,29.05794,Private room,151,1,0,,,1,0
41765052,Cozy Flat in Cihangir with Terrace,327016456,Yağmur,,Beyoglu,41.02966,28.98406,Private room,151,1,3,2020-03-17,0.89,2,0
41765703,LUXURY APARTMENTS IN MASLAK ISTANBUL,32818161,Emrah,,Sisli,41.11966,29.00875,Entire home/apt,597,1,0,,,4,179
41766101,"ÜSKÜDAR,gün ve haftalık, aylık oda",329950653,Elif,,Uskudar,41.0094,29.07972,Private room,102,1,0,,,1,180
41766402,"Historical Apartment, Cozy Flat, Close To Taksim!",20277072,Melis,,Sisli,41.04594,28.98584,Entire home/apt,546,3,1,2020-01-27,0.26,1,362
41767747,Yeni hava limani istanbul 10 dakika 10 klm,22039893,Mustafa,,Umraniye,41.04388,29.09424,Entire home/apt,217,5,0,,,4,364
41769164,Aradığın ev bu dostum,329978559,Tuğb,,Sariyer,41.14385,29.04628,Private room,117,1,0,,,1,0
41770708,***3+1 VERY CENTRAL **SISLI **OSMANBEY 2 MIN METRO,25399144,Engin,,Sisli,41.05939,28.98867,Entire home/apt,676,4,0,,,4,271
41771229,"Sunny and bright room at Kartal, 30mints to sabiha",272493667,MujTaba,,Kartal,40.88971,29.18693,Private room,102,1,4,2020-03-12,1.12,1,365
41772328,Artsy flat in the center of MODA,330006920,Derem,,Kadikoy,40.9849,29.02707,Entire home/apt,339,5,3,2020-03-08,0.89,1,267
41773628,Minimal&Cozy,324227728,Elif Naz,,Besiktas,41.04626,28.99922,Entire home/apt,198,1,1,2020-02-16,0.32,1,36
41774147,Best Location/Taksim/ 8R/6BR/4Bath (up to 22 ppl!),19798022,Bulent,,Beyoglu,41.03474,28.98346,Entire home/apt,2982,2,0,,,7,363
41775712,Aileden birisiniz,330050314,Emrah,,Esenyurt,41.02003,28.63311,Private room,272,1,0,,,1,181
41777218,Sevecen bır kalple eğlenceli bir ev,330076435,Zeynep,,Atasehir,40.98434,29.15664,Entire home/apt,149,1,0,,,1,365
41781242,Venezia residence,320255729,Eren,,Gaziosmanpasa,41.07857,28.87752,Entire home/apt,306,2,1,2020-02-12,0.30,5,364
41781244,Ortaköy- the apartment in  center of the istanbul,330113092,Baransel,,Besiktas,41.05749,29.02348,Entire home/apt,190,2,0,,,1,179
41781335,Burgazada Orhan Bakkalin Evi,13479643,Ebru,,Adalar,40.87991,29.06834,Entire home/apt,24897,200,0,,,3,365
41781406,1 bed room next to Cavahir Mall and metro (13),235199481,Moute,,Sisli,41.06184,28.98791,Entire home/apt,204,2,0,,,8,365
41781915,"A modern apartment 1, well furnished.",256843379,Ahmed,,Bagcilar,41.06359,28.84136,Entire home/apt,303,2,0,,,2,0
41783594,"Peaceful, soulful apartment",330128628,Esma,,Besiktas,41.0475,29.00552,Private room,373,1,0,,,1,173
41784362,REGARD HOTEL,330133513,Regard,,Sisli,41.04787,28.98434,Private room,1133,1,0,,,5,180
41785772,Large and superb design 3 bedroom flat in GALATA,260200622,Zeyneb,,Beyoglu,41.02506,28.97875,Entire home/apt,600,1,1,2020-03-01,0.37,19,80
41785821,Cozy room in city center/Kurtulus close to Taksim,153557010,Furkan,,Sisli,41.05006,28.97956,Private room,81,1,0,,,2,365
41786722,TRIPLE ROOM,26897639,Lir Residence,,Beyoglu,41.03532,28.98811,Entire home/apt,328,1,0,,,6,356
41787298,DAİRE 5️⃣ SUİTE 1+0 (FOR 2 PERSON),225872931,Berat,,Beyoglu,41.0401,28.98344,Entire home/apt,232,1,0,,,8,364
41787964,Merkezefendi House,330169524,Abdullah,,Zeytinburnu,41.00942,28.91202,Private room,136,1,0,,,1,90
41788593,Evler İçinde Bir Ev,330174356,Servet,,Maltepe,40.95564,29.10432,Private room,149,1,0,,,1,103
41789388,"Tarih’in Göbeği, İstanbul’un incisi Sultanahmet’te",330179217,Emine,,Fatih,41.00448,28.96969,Shared room,1706,1,0,,,2,248
41792128,Ottoman Style Guesthouse (Private Room)-Velvet 1,259213089,Nasaruddin,,Fatih,41.01385,28.9308,Private room,204,2,0,,,10,361
41792497,"ucuz,temiz ve gövenilir konaklama",330204236,Avşin,,Fatih,41.00607,28.96237,Private room,109,1,1,2020-03-14,0.43,1,365
41793832,Wonderful Bosphorus viev flat near Taksim,330214988,Ismail,,Beyoglu,41.03485,28.99241,Entire home/apt,444,3,3,2020-02-15,0.83,1,364
41793837,House Of Photography,21446654,Tugba,,Beyoglu,41.03239,28.97996,Entire home/apt,403,1,4,2020-03-15,1.20,1,90
41794320,Ottoman Style Guesthouse (Private Room)-Velvet 2,259213089,Nasaruddin,,Fatih,41.01361,28.93143,Private room,339,2,0,,,10,361
41795038,Ottoman Style Guesthouse (Private Room)-Velvet 3,259213089,Nasaruddin,,Fatih,41.01492,28.93051,Private room,204,2,0,,,10,342
41795677,Cosy room in Kadıköy,10994470,Pınar,,Kadikoy,41.00359,29.02931,Private room,61,1,3,2020-03-03,0.86,2,365
41796720,Joyful house,330238443,Aysun,,Kadikoy,40.97001,29.07344,Entire home/apt,516,2,0,,,1,89
41796768,Шишли.3х ком. квартира в самом центре Истанбула,241735747,Firuze,,Sisli,41.04698,28.98195,Entire home/apt,403,1,0,,,3,365
41798236,New apartment near Bagdat Street.,330250116,Sisik,,Kadikoy,40.97132,29.06077,Entire home/apt,516,2,0,,,1,89
41798675,Celal house 1,328518988,Celal,,Beyoglu,41.03782,28.97534,Entire home/apt,183,1,0,,,1,180
41799821,Modern and Economic Otel Room,246770674,Ilker,,Beyoglu,41.02602,28.97769,Entire home/apt,280,1,3,2020-03-15,0.82,9,140
41800311,"Nosa's cozy home 5min to taksim and şişli,Osmanbey",294491076,Reem,,Sisli,41.05611,28.99274,Entire home/apt,239,1,1,2020-03-20,0.48,1,365
41803584,Ottoman Style Guesthouse (Private Room)-Velvet 4,259213089,Nasaruddin,,Fatih,41.01374,28.9304,Private room,136,2,0,,,10,361
41803951,Ottoman Style Guesthouse (Private Room)-Velvet 5,259213089,Nasaruddin,,Fatih,41.01473,28.93181,Private room,136,2,0,,,10,361
41804050,Ottoman Style Guesthouse (Private Room)-Velvet 6,259213089,Nasaruddin,,Fatih,41.0155,28.93022,Private room,204,2,0,,,10,361
41804155,Ottoman Style Guesthouse (Private Room)-Velvet 7,259213089,Nasaruddin,,Fatih,41.01334,28.93023,Private room,204,2,0,,,10,361
41804445,"Oldest location oldest house,center of Asia side.",45168575,Muhsin,,Uskudar,41.02284,29.01935,Entire home/apt,307,1,0,,,2,179
41805034,Huzurrr,276502141,Coskun,,Sisli,41.05508,28.9908,Entire home/apt,375,7,0,,,5,180
41805299,hadımköy kiptaş ömerli,330329705,Talar,,Arnavutkoy,41.11129,28.63786,Entire home/apt,172,1,1,2020-01-31,0.27,1,0
41805454,Forev Modern,330330904,Emrah,,Eyup,41.08587,28.94233,Entire home/apt,407,1,0,,,1,179
41806356,A Cozy and Peaceful Apartment,284559463,Sevgi,,Kadikoy,40.99528,29.03396,Private room,171,2,5,2020-03-08,1.42,1,89
41806367,Kadıköy/Moda Çok merkezi konumda,330333914,Mehmet Can,,Kadikoy,40.98589,29.02704,Private room,136,1,4,2020-03-08,1.11,1,180
41806434,"On Centre of Şişli,new dubleks, close to metro",274842030,Mert,,Sisli,41.06857,28.9964,Entire home/apt,679,6,0,,,3,365
41807241,apartment 2+1 near metrobüs and marmara sea,266981004,Mahmoud,,Avcilar,40.97304,28.7286,Entire home/apt,272,3,3,2020-02-26,1.01,5,133
41807347,شقق فندقية للاجار اليومي و الشهري في اسطنبول vba,250440524,Vba Suites,,Kagithane,41.0843,28.9853,Entire home/apt,401,1,0,,,22,365
41807919,7- The most central place of Şişli,28541953,Alper,,Sisli,41.06251,28.98838,Entire home/apt,566,2,1,2020-02-15,0.31,11,365
41808123,Merkezi konumda deniz ve kenarina oldukça yakın..,330336466,A.Kadir,,Besiktas,41.08092,29.04388,Entire home/apt,353,1,1,2020-01-26,0.26,1,180
41808598,Private Place in Sultanahmet,56564764,Otel,,Fatih,41.00339,28.97061,Private room,225,1,0,,,16,365
41809052,Private Flat around Sultanahmet,56564764,Otel,,Fatih,41.00444,28.97192,Private room,450,1,0,,,16,365
41809192,Large Flat in Sultanahmet,56564764,Otel,,Fatih,41.00437,28.97241,Private room,525,1,0,,,16,365
41809234,Large Special Room in Sultanahmet,56564764,Otel,,Fatih,41.00277,28.97224,Private room,594,1,0,,,16,365
41809554,Economic luxury studıo (4.th floor),162291412,Isa,,Esenyurt,41.02265,28.68574,Entire home/apt,149,1,1,2020-03-15,0.44,7,365
41810579,İstanbul’un merkezinde eşyalı daire,265440081,Ayşe,,Sisli,41.06248,28.98743,Entire home/apt,546,1,1,2020-01-25,0.26,2,364
41810803,KAVACIK ÇARŞIDA  SICAK  BİR ALTERNATİF,330369978,Serdar,,Beykoz,41.09359,29.08985,Shared room,177,2,0,,,1,180
41811547,"Cancan’s Place at Altıyol, Center of Kadıköy",300278266,Ercan,,Kadikoy,40.99086,29.02914,Entire home/apt,730,2,0,,,1,179
41812049,Aile Odasi - Regard Hotel,330133513,Regard,,Sisli,41.04986,28.9861,Private room,7458,1,0,,,5,362
41812051,Junior Suit - Regard Hotel,330133513,Regard,,Sisli,41.05022,28.98605,Private room,7458,1,0,,,5,365
41812067,Tek Kisilik Oda - Regard Hotel,330133513,Regard,,Sisli,41.04973,28.98547,Private room,744,1,0,,,5,365
41812094,Uc Kisilik Oda - Regard Hotel,330133513,Regard,,Sisli,41.0503,28.98577,Private room,747,1,0,,,5,365
41812707,Tek Kisilik Oda - Sidonya Hotel,329893952,Mehmet,,Kadikoy,40.99635,29.02524,Private room,416,1,0,,,4,364
41812715,Cift Kisilik Oda - Sidonya Hotel,329893952,Mehmet,,Kadikoy,40.99483,29.02511,Private room,539,1,0,,,4,364
41812717,Uc Kisilik Oda - Sidonya Hotel,329893952,Mehmet,,Kadikoy,40.99664,29.02699,Private room,621,1,0,,,4,364
41812721,Aile Odasi - Sidonya Hotel,329893952,Mehmet,,Kadikoy,40.99471,29.02527,Private room,621,1,0,,,4,364
41813405,Uranüs’s Garden,330391284,Yiğit,,Sisli,41.05013,28.98307,Private room,130,1,0,,,1,179
41813445,FAMILY SUITE city view,330388935,Albert,,Sisli,41.04956,28.99311,Entire home/apt,1113,10,0,,,10,179
41813584,Small room in the center near to bus/metro/tramva,123713177,Haydar,,Fatih,41.02554,28.93384,Private room,68,1,0,,,1,270
41814150,GİZLİBAHÇE BUTİK OTEL VE RESTORAN,330190771,Atilla,,Kadikoy,40.99648,29.05668,Private room,299,10,0,,,1,365
41814403,"BEST LOCATION,GREAT STUDIO,2 MIN TO TAKSIM SQUARE",309693640,Ismail,,Beyoglu,41.03496,28.98624,Entire home/apt,375,1,5,2020-03-09,1.40,3,356
41815562,Room for sleep&Home for live Heart of Kadıköy/Moda,267368801,Umutcan,,Kadikoy,40.98711,29.0232,Private room,75,1,1,2020-01-27,0.26,2,42
41816398,"BEST LOCATION,NEW DESIGN,2 MINUTE TO TAKSIM SQUARE",309693640,Ismail,,Beyoglu,41.03457,28.98442,Entire home/apt,409,1,2,2020-03-07,0.57,3,355
41816934,EXCELLENT APARTS Next to GALATA TOWER 7,245505066,Faruk,,Beyoglu,41.02598,28.97199,Entire home/apt,389,4,1,2020-02-27,0.36,10,31
41817098,270 degree view,330415628,Maryam,,Kadikoy,40.99443,29.05559,Entire home/apt,1636,3,0,,,1,171
41817741,celik suite istanbul taksım de konforlu 1+0 daire,321754800,Sardar,,Beyoglu,41.03912,28.98118,Private room,157,7,0,,,2,338
41820516,osmanbey metro 1 dk,330125166,Milad,,Sisli,41.05374,28.98731,Entire home/apt,478,3,0,,,1,365
41824953,Beylikdüzüne 5dk uzaklıkta 2+1,328644757,P Melis,,Esenyurt,41.01409,28.65729,Entire home/apt,516,1,0,,,1,0
41825659,Dublex,45168575,Muhsin,,Uskudar,41.02083,29.01759,Entire home/apt,341,1,0,,,2,179
41826145,Large-Cosy balcony  3 bedroom flat in GALATA,260200622,Zeyneb,,Beyoglu,41.02545,28.97912,Entire home/apt,1201,1,1,2020-02-28,0.36,19,89
41828106,Levazım'da sitede ebeveyn banyolu çift kişilik oda,3745605,Gözde,,Besiktas,41.06058,29.02117,Private room,170,2,0,,,1,90
41828183,A beautiful fully furnished cozy flat,210994165,Tolani,,Sisli,41.05509,28.96686,Entire home/apt,248,14,0,,,1,0
41828344,Mirror of the Crimean Church #3,101967068,Murat,,Beyoglu,41.02772,28.97667,Entire home/apt,594,2,0,,,7,365
